CID,SMILES,Predicted_IE,repeat,3D_conformer,MolWt,LogP,TPSA,HBA,HBD,NumAtoms,NumRings,Formula,Predicted_LD50_log10,Predicted_LD50
139614282,CCCCCCCCCCCCCCC[Si](CCCCCCCCCCCCC)(OCC)OCC,0.98191607,0,,512.9800000000006,11.903799999999984,18.46,2,0,35,0,C32H68O2Si,3.9886977570860895,9743.11339456416
139614287,CCCCCCCCCCCCCCCCCC[Si](CCCC)(OCC)OCC,0.99165404,0,,428.81800000000015,9.563199999999998,18.46,2,0,29,0,C26H56O2Si,3.9886977570860895,9743.11339456416
139614326,CCCCCCCCCCCCCCC[Si](CCCCCCCCCC)(OCC)OCC,0.9817754,0,,470.8990000000005,10.733499999999992,18.46,2,0,32,0,C29H62O2Si,3.9886977570860895,9743.11339456416
139614333,CCCCCCCCCCCCCCCC[Si](CCCCCCCCCCCC)(OCC)OCC,0.98191607,0,,512.9800000000006,11.903799999999984,18.46,2,0,35,0,C32H68O2Si,3.9886977570860895,9743.11339456416
139614340,CCCCCCCCCCCCCC[Si](CCCCCCCCCCC)(OCC)OCC,0.9819344,0,,470.8990000000005,10.733499999999992,18.46,2,0,32,0,C29H62O2Si,3.9886977570860895,9743.11339456416
139614342,CCCCCCCCCCCCCCCCC[Si](CCCCCCCCCC)(OCC)OCC,0.9907893,0,,498.9530000000005,11.513699999999984,18.46,2,0,34,0,C31H66O2Si,3.9886977570860895,9743.11339456416
139614348,CCCCCCCCCCCCCCCCC[Si](CCCCCCCCC)(OCC)OCC,0.9874463,0,,484.92600000000056,11.123599999999987,18.46,2,0,33,0,C30H64O2Si,3.9886977570860895,9743.11339456416
139614356,CCCCCCCCCCCCCCCCCC[Si](CCCCC)(OCC)OCC,0.99061346,0,,442.84500000000025,9.953299999999995,18.46,2,0,30,0,C27H58O2Si,3.9886977570860895,9743.11339456416
139614370,CCCCCCCCCCCCCC[Si](CCCCCCCCCC)(OCC)OCC,0.9817754,0,,456.8720000000004,10.343399999999994,18.46,2,0,31,0,C28H60O2Si,3.9886977570860895,9743.11339456416
139614371,CCCCCCCCCCCCCCCCCCC[Si](CCC)(OCC)OCC,0.99530894,0,,428.81800000000015,9.563199999999998,18.46,2,0,29,0,C26H56O2Si,3.9886977570860895,9743.11339456416
139614375,CCCCCCCCCCCCCCCCC[Si](CCCCCCC)(OCC)OCC,0.98287284,0,,456.8720000000004,10.343399999999994,18.46,2,0,31,0,C28H60O2Si,3.9886977570860895,9743.11339456416
139614376,CCCCCCCCCCCCCCCC[Si](CCCCCCCCCC)(OCC)OCC,0.9874701,0,,484.92600000000056,11.123599999999987,18.46,2,0,33,0,C30H64O2Si,3.9886977570860895,9743.11339456416
139614380,CCCCCCCCCCCCCCCCCCC[Si](CC)(OCC)OCC,0.99818695,0,,414.79100000000017,9.173100000000002,18.46,2,0,28,0,C25H54O2Si,3.9886977570860895,9743.11339456416
139614381,CCCCCCCCCCCCCCCC[Si](CCCC)(OCC)OCC,0.9807412,0,,400.7640000000002,8.783000000000005,18.46,2,0,27,0,C24H52O2Si,3.9886977570860895,9743.11339456416
139614390,CCCCCCCCCCCCCCCCC[Si](CCCCCC)(OCC)OCC,0.99095947,0,,442.8450000000003,9.953299999999995,18.46,2,0,30,0,C27H58O2Si,3.9886977570860895,9743.11339456416
139617628,CCCCCC(=O)OC1CCCCC1C2=CC=CC=C2OCC3CCCCC3,0.99372905,0,Conformer3D_COMPOUND_CID_139617628.sdf,386.57600000000025,6.795400000000009,35.53,3,0,28,3,C25H38O3,3.61777710441329,4147.411279008431
139617639,CCCCCC(=O)OC1CCCCC1C2=CC(=CC=C2)OCC3CCCCC3,0.9827379,0,Conformer3D_COMPOUND_CID_139617639.sdf,386.57600000000025,6.795400000000009,35.53,3,0,28,3,C25H38O3,3.6296486970058814,4262.345960036932
139623867,CCCCCCOC(=O)CCCCCCCCCCC(=O)O,0.98133045,0,,314.46599999999995,5.095500000000005,63.60000000000001,3,1,22,0,C18H34O4,3.743683126483748,5542.21189971585
139624371,CCCCCCCC[Si](OCC)(OCC)OC(C)CCCC,0.9831437,0,,332.6010000000001,5.954100000000008,27.69,3,0,22,0,C18H40O3Si,4.078627431340871,11984.707286891557
139628952,CCCCCOC1=C(C=CC(=C1)OC(CCC)CCC)C(=O)O,0.997981,0,Conformer3D_COMPOUND_CID_139628952.sdf,322.44500000000005,5.3014000000000046,55.76000000000001,3,1,23,1,C19H30O4,3.7124524297469073,5157.65667814922
139628962,CCCCCOC1=C(C=CC(=C1)OC(CC)CCC)C(=O)O,0.98112434,0,Conformer3D_COMPOUND_CID_139628962.sdf,308.418,4.911300000000004,55.76000000000001,3,1,22,1,C18H28O4,3.660528544826275,4576.448134688202
139636419,CCCCCCCCCCCCCCCCCCOC(=O)[C@H](CC(=O)O)NCC(CC)CCCC,0.9866323,0,,497.8050000000003,8.440400000000006,75.63000000000002,4,2,35,0,C30H59NO4,3.719590317777136,5243.126280151376
139636942,CCCCCCCC/C=C\CCCCCCCC[Si](OCC)(OCC)OCC,0.98066026,0,,414.7470000000001,8.07230000000001,27.69,3,0,28,0,C24H50O3Si,4.0488293265882005,11189.980419454569
139642099,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC)(O)OCCC(CC)CCC,0.98977655,0,,526.8870000000004,10.640599999999992,55.76000000000001,4,1,37,0,C33H66O4,3.665964033345256,4634.085403742402
139647454,CCCCCCCCCCCCCCCCC(C(=O)C(=O)CCCCCCCCCCCCCCCC)C(=O)OC1CCCO1,0.9841591,0,,635.0270000000005,12.163299999999984,69.67,5,0,45,1,C40H74O5,3.6490173927744656,4456.74096549285
139650533,CCCCCCCCCCCCCCCCCCCCCCOCCOC(=O)CCCCCCCCCCCCCCC,0.980135,0,,609.0770000000001,13.849399999999974,35.53,3,0,43,0,C40H80O3,3.683413479190737,4824.068646543421
139651262,CCCCC(CC)COC(=CC1=CC(=C(C=C1)OC)OC)C(=O)O,0.98109144,0,Conformer3D_COMPOUND_CID_139651262.sdf,336.4280000000001,4.362300000000003,64.99000000000001,4,1,24,1,C19H28O5,3.644128379273506,4406.851126253093
139651382,CCCCC(CC)COC(=CC1=CC(=C(C(=C1)OC)OC)OC)C(=O)O,0.99123514,0,Conformer3D_COMPOUND_CID_139651382.sdf,366.4540000000002,4.370900000000003,74.22,5,1,26,1,C20H30O6,3.6798898316544593,4785.086926730638
139655328,CCCCO[Si](C/1C/C=C\CC/C(=C1)/C)(OCCCC)OCCCC,0.98061746,0,Conformer3D_COMPOUND_CID_139655328.sdf,368.6340000000001,6.432000000000008,27.69,3,0,25,1,C21H40O3Si,3.926840605953373,8449.686692320636
139664470,CC1CCCCC1(OOC(C)(C)C2CCCCC2)OOC(C)(C)C3CCCCC3,0.9866052,0,Conformer3D_COMPOUND_CID_139664470.sdf,410.6390000000002,7.507000000000008,36.92,4,0,29,3,C25H46O4,3.770317770146517,5892.746656842815
139668408,CCCCCCCCCOC1CCC(=O)C(C1(OCCCCCCCCC)OCCCCCCCCC)(OCCCCCCCCC)OCCCCCCCCC,0.9836751,0,,809.3549999999997,15.946499999999965,63.22000000000001,6,0,57,1,C51H100O6,3.841471960061704,6941.797810050959
139673008,CCCCCCCCCCCCCCCCC(CC(=O)O)OCCC,0.99489194,0,,356.59100000000007,7.127700000000008,46.53,2,1,25,0,C22H44O3,3.782116679257341,6055.035298542231
139673018,CCCCCCCCCCCCCCCCC(CC(=O)O)OCC,0.9936266,0,,342.564,6.7376000000000085,46.53,2,1,24,0,C21H42O3,3.782116679257341,6055.035298542231
139673024,CCCCCCC(CC(=O)O)OCCOCCOC,0.995237,0,Conformer3D_COMPOUND_CID_139673024.sdf,276.373,2.4797,64.99000000000001,4,1,19,0,C14H28O5,3.695816220872166,4963.822243838575
139673025,CCCCCCCCCCCCCCCCC(CC(=O)O)OCCCC,1.0004581,0,,370.61800000000017,7.517800000000008,46.53,2,1,26,0,C23H46O3,3.782116679257341,6055.035298542231
139676002,CCC(=O)CO[C@@H]1CCCC[C@@H]1C(C)(C)C,0.9802492,0,Conformer3D_COMPOUND_CID_139676002.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.6237341201756887,4204.6913377676565
139676005,CCC(=O)CO[C@@H]1CCCC[C@H]1C(C)(C)C,0.9802492,0,Conformer3D_COMPOUND_CID_139676005.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.6237341201756887,4204.6913377676565
139692814,CCOCCO[Si](C1CCCCC1)(OCC)OCC,0.9805644,0,Conformer3D_COMPOUND_CID_139692814.sdf,290.476,3.3857000000000026,36.92,4,0,19,1,C14H30O4Si,3.8019152652474473,6337.460496494608
139693605,CCCCCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(C)OC,0.98600954,0,,424.66900000000015,9.140900000000002,18.46,2,0,31,2,C29H44O2,3.633168053579808,4297.026713415083
139693958,CCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(C)OC,0.9806628,0,Conformer3D_COMPOUND_CID_139693958.sdf,382.58800000000014,7.970600000000008,18.46,2,0,28,2,C26H38O2,3.633168053579808,4297.026713415083
139694089,CCCCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(C)OC,0.9801386,0,,410.64200000000017,8.750800000000002,18.46,2,0,30,2,C28H42O2,3.633168053579808,4297.026713415083
139694111,CCCCCCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(C)OC,0.9850454,0,,438.69600000000014,9.531,18.46,2,0,32,2,C30H46O2,3.633168053579808,4297.026713415083
139696073,CCCCCCCCCCCCO[C@@]1([C@@H]([C@@H]([C@](OC1CO)(OC)OCCCCCCCCCCCC)O)O)O,0.99398685,0,,562.8290000000006,5.963100000000009,117.84000000000002,8,4,39,1,C31H62O8,3.843845555555554,6979.84141785725
139697370,CC(C)CCCCCCCCCCCCCCOCC1CO1,0.98537326,0,,312.538,6.1291000000000055,21.76,2,0,22,1,C20H40O2,3.666524965994858,4640.074633004837
139697371,CCC(C)CCCCCCCCCCCCCOCC1CO1,0.99166167,0,,312.538,6.1291000000000055,21.76,2,0,22,1,C20H40O2,3.722795199647174,5281.961114694545
139703449,COC[C@@H]([C@H]([C@H]([C@@H](COC)OC)OC)O)OC,0.9864268,0,Conformer3D_COMPOUND_CID_139703449.sdf,252.307,-0.3148999999999984,66.38000000000001,6,1,17,0,C11H24O6,3.668067951113213,4656.589463217384
139707865,CCCCCCC(CCCCCCCCCCC[Si](OCC)(OCC)OCC)O,0.99451417,0,,432.76200000000017,7.267100000000008,47.92,4,1,29,0,C24H52O4Si,3.8156502567326833,6541.0919884983
139709406,CCCCCCCCCCCCCCCCCCCCCCCC(COCCC(=O)O)O,0.9847309,0,,456.7520000000003,8.440700000000009,66.76,3,2,32,0,C28H56O4,3.766468325796162,5840.7460748912645
139709417,CCCCCCCCCCCCCCCCCCCCCCCCCC(COCCC(=O)O)O,0.98236287,0,,484.8060000000004,9.220900000000002,66.76,3,2,34,0,C30H60O4,3.766468325796162,5840.7460748912645
139709433,CCCCCCCCCCCCCCCCCCCCC(COCCCC(=O)O)O,0.99015117,0,,428.69800000000015,7.660500000000009,66.76,3,2,30,0,C26H52O4,3.7459507301271513,5571.225408669169
139725728,CCO[Si](CCCCCCCCCCCCCCC(C)C)(OCC)OCC,0.9883208,0,,402.73600000000016,7.762100000000008,27.69,3,0,27,0,C23H50O3Si,4.124040178630025,13305.775102826334
139725730,CCO[Si](CCCCCCCCCCCCCCCC(C)C)(OCC)OCC,1.0174233,0,,416.76300000000015,8.15220000000001,27.69,3,0,28,0,C24H52O3Si,4.124040178630025,13305.775102826334
139728785,CCCCCCCCCCCCOC(CCC(=O)O)C(COC)O,0.9921162,0,,346.5080000000001,4.1646000000000045,75.99000000000002,4,2,24,0,C19H38O5,3.794828452631011,6234.885073696511
139756218,CCCCCCCCCCCCCCCCCCOCOCOCC(=C)C(=O)OCCCCCCCCCCCCCCCCCC,0.9876166,0,,667.1129999999997,13.573599999999974,53.99000000000001,5,0,47,0,C42H82O5,3.83106223637999,6777.386236877299
139756256,CCCCCCCCCCCCOCOCOCC(=C)C(=O)OCCCCCCCCCCCC,0.9803791,0,,498.7890000000006,8.892400000000004,53.99000000000001,5,0,35,0,C30H58O5,3.83106223637999,6777.386236877299
139761726,CCCCCCCCCOC(OCCCCCCCCC)OCCCCCCCCC,0.996368,0,,442.7690000000005,9.5716,27.69,3,0,31,0,C28H58O3,3.7920070072772414,6194.510697475563
139761729,CCCCCCCCCCCOC(OCCCCCCCCCCC)OCCCCCCCCCCC,0.98920494,0,,526.9310000000007,11.912199999999984,27.69,3,0,37,0,C34H70O3,3.7920070072772414,6194.510697475563
139765327,CCCC[Si](CCCCOCC1CO1)(OC)OC,0.980406,0,Conformer3D_COMPOUND_CID_139765327.sdf,276.449,2.717100000000001,40.22,4,0,18,1,C13H28O4Si,3.6781242235060794,4765.672823265473
139765350,CCCC[Si](CCCCOCC1CO1)(OCC)OCC,0.98533875,0,Conformer3D_COMPOUND_CID_139765350.sdf,304.5030000000001,3.4973000000000027,40.22,4,0,20,1,C15H32O4Si,3.708616374299729,5112.300507726697
139766067,CCCCC1CCCCC1[Si](C(C)(C)C(C)CCC)(OC)OC,0.9809602,0,Conformer3D_COMPOUND_CID_139766067.sdf,342.6400000000002,6.688400000000009,18.46,2,0,23,1,C20H42O2Si,3.670431178903379,4681.997515509657
139766068,CCCCC1CCCCC1[Si](C(C)(C)C(C)C(C)C)(OC)OC,0.99803317,0,Conformer3D_COMPOUND_CID_139766068.sdf,342.6400000000002,6.544300000000009,18.46,2,0,23,1,C20H42O2Si,3.670431178903379,4681.997515509657
139766644,CCCCCCCCCCCCCCCCCCOC=CCCCCCCCCCC,0.9834971,0,,436.8090000000003,11.308999999999989,9.23,1,0,31,0,C30H60O,3.77184882044402,5913.557451648884
139767527,CCCCCCCCCCCC[Si](C(C)(C)C(C)CC)(OC)OC,0.9855131,0,,358.68300000000016,7.468600000000008,18.46,2,0,24,0,C21H46O2Si,3.7430673763047047,5534.359624311976
139767533,CCCCCCCCCC(C)(C)[Si](CC(CC)CC)(OC)OC,0.9822258,0,Conformer3D_COMPOUND_CID_139767533.sdf,344.6560000000002,7.078500000000008,18.46,2,0,23,0,C20H44O2Si,3.7430673763047047,5534.359624311976
139767546,CCCCCCCCCCCCCCCC[Si](C(C)(C)C(C)C(C)C)(OC)OC,0.9949443,0,,428.81800000000015,9.275000000000002,18.46,2,0,29,0,C26H56O2Si,3.7430673763047047,5534.359624311976
139767554,CCCCCCCCCCCC[Si](C(C)(C)C(C)CCC)(OC)OC,0.98800147,0,,372.71000000000015,7.85870000000001,18.46,2,0,25,0,C22H48O2Si,3.7430673763047047,5534.359624311976
139767558,CCCCCCCCCCCCCC[Si](C(C)(C)C(C)C(C)C)(OC)OC,0.9902141,0,,400.7640000000002,8.494800000000009,18.46,2,0,27,0,C24H52O2Si,3.7430673763047047,5534.359624311976
139767561,CCCCCCCCCCCCCCCC[Si](C(C)(C)C(C)C)(OC)OC,0.98524123,0,,400.7640000000002,8.638900000000005,18.46,2,0,27,0,C24H52O2Si,3.7430673763047047,5534.359624311976
139767570,CCCCCCCCCCCCCC[Si](C(C)(C)C(C)CC)(OCC)OCC,0.98204887,0,,414.79100000000017,9.029000000000003,18.46,2,0,28,0,C25H54O2Si,4.009700756093741,10225.88150904318
139767596,CCCCCCCCCCCCCC[Si](C(C)(C)C(C)C)(OCC)OCC,0.98038405,0,,400.7640000000002,8.638900000000005,18.46,2,0,27,0,C24H52O2Si,4.009700756093741,10225.88150904318
139767602,CCCCCCCCCCCCCCCC[Si](C(C)(C)C(C)C)(OCC)OCC,0.98105353,0,,428.81800000000015,9.4191,18.46,2,0,29,0,C26H56O2Si,4.009700756093741,10225.88150904318
139767618,CCCCCCCCCCCCCC[Si](C(C)(C)C(C)CC)(OC)OC,0.98589796,0,,386.73700000000014,8.248800000000008,18.46,2,0,26,0,C23H50O2Si,3.7430673763047047,5534.359624311976
139769484,CCCCCCCCCCCCCC(=O)N(CCC(=O)O)CC(C)O,0.9851193,0,,357.535,4.371600000000004,77.84,3,2,25,0,C20H39NO4,3.8155738388040006,6539.9411271648
139769486,CCCCCCCCCCCCCCCC(=O)N(CCC(=O)O)CC(C)O,0.98325706,0,,385.58900000000017,5.151800000000005,77.84,3,2,27,0,C22H43NO4,3.8155738388040006,6539.9411271648
139783181,CCCCC(COC)(C(C)C)C(=O)C1=CC=CC=C1,0.9803545,0,Conformer3D_COMPOUND_CID_139783181.sdf,262.393,4.3483000000000045,26.3,2,0,19,1,C17H26O2,3.7122137089072256,5154.822422004386
139783319,CCOCC(CCC(C)C)C(=O)C(C)C,0.9883129,0,Conformer3D_COMPOUND_CID_139783319.sdf,214.349,3.3004000000000024,26.3,2,0,15,0,C13H26O2,3.887778408057121,7722.864375172007
139783713,CCCCOC[C@@H]1CCCC[C@@H]1COCC(C)C,0.9904492,0,Conformer3D_COMPOUND_CID_139783713.sdf,256.42999999999995,4.282100000000004,18.46,2,0,18,1,C16H32O2,3.798166423758901,6282.990799525864
139792357,CCCCCCCCCC(COC(=O)C(=C)C)OCCOCCOC1=CC=CC=C1,1.0000211,0,,420.59000000000015,5.727200000000006,53.99000000000001,5,0,30,1,C25H40O5,3.6635038163780655,4607.908178880322
139792358,CCCCCCCCCC(COC(=O)C(=C)C)OCCOC1=CC=CC=C1,0.9891022,0,,376.53700000000015,5.710600000000008,44.76000000000001,4,0,27,1,C23H36O4,3.6774001497113993,4757.733915513197
139795810,CCCCCCCC/C=C\CCCCCCCCCCCCCCC(C(=O)O)O,0.98417,0,,410.68300000000016,8.200100000000008,57.53,2,2,29,0,C26H50O3,3.8805419105819023,7595.247153027535
139795998,CCCC(C)(C)OOC(C1CCCCC1)OOC(C)(C)CCC,0.98525876,0,Conformer3D_COMPOUND_CID_139795998.sdf,330.50900000000007,5.946600000000008,36.92,4,0,23,1,C19H38O4,3.650070396409142,4467.560026255841
139798514,CCOC1=CC=CC=C1CCC(C)(C)OC(C)(C)CCC2=CC=CC=C2OCC,0.98250234,0,Conformer3D_COMPOUND_CID_139798514.sdf,398.58700000000016,6.623200000000009,27.69,3,0,29,2,C26H38O3,3.712110513947252,5153.597703476339
139798547,CCOC(CCC1=CC=CC=C1)CCOCCC(CCC2=CC=CC=C2)OCC,0.98333704,0,,398.58700000000016,5.859000000000008,27.69,3,0,29,2,C26H38O3,3.613110200193672,4103.082035662535
139799725,CCC[O-].CCCO[Al](OCCC)OCCC.[K+],0.98554313,0,,302.432,-0.9881999999999956,50.75,4,0,18,0,C12H28AlKO4,3.713192567490107,5166.454006288872
139802417,CCCCCCCCCCCCOCC(CCCCC(=O)O)OCCCCCCCCCC,0.9910902,0,,470.7790000000005,9.094800000000005,55.76000000000001,3,1,33,0,C29H58O4,3.64485268948154,4414.206942629091
139807441,CCCCCCC(CCCCCCCCC=CC(=O)OCC1CO1)OC,0.98542804,0,,368.55800000000016,5.590800000000006,48.06,4,0,26,1,C22H40O4,3.676375180320135,4746.518526273958
139816413,CCCCCCCCN[C@@H](CCC(=O)O)C(=O)N(CCCCCCCC)CCCCCCCC,0.9885203,0,,482.7940000000006,7.719500000000008,69.64,3,2,34,0,C29H58N2O3,3.705518685383481,5075.965777421946
139823773,CCCCCOC1=CC=CC(C1)(C(=O)O)OCCCCC,0.98662496,0,Conformer3D_COMPOUND_CID_139823773.sdf,296.4070000000001,4.067200000000003,55.76000000000001,3,1,21,1,C17H28O4,3.620298867801673,4171.563585996783
139831114,CCCCC(CC)CC(COC(=O)CCCCC(=O)O)OCCOCCCC,0.9804902,0,,402.5720000000002,4.983000000000005,82.06000000000002,5,1,28,0,C22H42O6,3.703905787711768,5057.149444444551
139843431,CC(CCO[Si](C1=CC=CC=C1)(OCCC(C)OC)OCCC(C)OC)OC,0.9987114,0,,414.6150000000002,3.157300000000002,55.38000000000001,6,0,28,1,C21H38O6Si,3.8346845538510888,6834.150741638864
139844830,CCCCCCCCCCCCCCCC[Si](OCCCC)(OCCCC)OCCCC,1.0022203,0,,472.87100000000055,9.856699999999998,27.69,3,0,32,0,C28H60O3Si,4.123594068110673,13292.114329181635
139851968,CCCCCCCCOC1=CC=C(C=C1)C2CCCC(C2=O)CC(C)CC,0.99802536,0,Conformer3D_COMPOUND_CID_139851968.sdf,372.59300000000025,7.314900000000009,26.3,2,0,27,2,C25H40O2,3.648168825229413,4448.041445627061
139854889,CCCCC(CC)COC(=O)C(=C)COCCOC1=CC=CC=C1,0.9895365,0,Conformer3D_COMPOUND_CID_139854889.sdf,334.456,4.397800000000005,44.76000000000001,4,0,24,1,C20H30O4,3.6283076497114,4249.204666116527
139884725,CCCCCCCCCCCCCCCCCCCOCCCCC,0.9906657,0,,354.6630000000001,8.844800000000003,9.23,1,0,25,0,C24H50O,3.908561962415311,8101.435196360621
139884730,CCCCCCCCCCCCOCCCCCOCCCCCCCCCCCC,0.9907732,0,,440.7970000000004,10.031699999999995,18.46,2,0,31,0,C29H60O2,3.80977806378196,6453.243665648547
139884733,CCCCCCCCCCCOCCCCCCCOCCCCCCCCCCC,0.9866204,0,,440.7970000000004,10.031699999999995,18.46,2,0,31,0,C29H60O2,3.80977806378196,6453.243665648547
139884734,CCCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCCC,0.98892397,0,,553.0130000000005,13.152499999999971,18.46,2,0,39,0,C37H76O2,3.80977806378196,6453.243665648547
139884736,CCCCCCCCCCCOCCCCOCCCCCCCCCCC,0.9915333,0,,398.7160000000004,8.861400000000001,18.46,2,0,28,0,C26H54O2,3.80977806378196,6453.243665648547
139884743,CCCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCCC,0.9800687,0,,524.9590000000006,12.37229999999998,18.46,2,0,37,0,C35H72O2,3.80977806378196,6453.243665648547
139884745,CCCCCCCCCCCCCCOCCCCCOCC,1.0024489,0,,328.58100000000013,6.910900000000009,18.46,2,0,23,0,C21H44O2,3.80977806378196,6453.243665648547
139884749,CCCCCCCCCCCCCCCCOCCCCCOCCCC,0.99625176,0,,384.68900000000025,8.471300000000006,18.46,2,0,27,0,C25H52O2,3.80977806378196,6453.243665648547
139884752,CCCCCCCCOCCCCCCCCOCCCCCCCC,1.0015527,0,,370.6620000000002,8.08120000000001,18.46,2,0,26,0,C24H50O2,3.80977806378196,6453.243665648547
139884754,CCCCCCCOCCCCCCCCOCCCCCCC,0.98749495,0,,342.6080000000001,7.301000000000008,18.46,2,0,24,0,C22H46O2,3.80977806378196,6453.243665648547
139884756,CCCCCCCCCCCCCCCCOCCCCCCCCOCC,0.98962694,0,,398.7160000000003,8.861400000000001,18.46,2,0,28,0,C26H54O2,3.80977806378196,6453.243665648547
139884759,CCCCCCCCCCCCCCCOCCCCOCCCCCCCCCCCCCCC,0.98780525,0,,510.9320000000006,11.982199999999985,18.46,2,0,36,0,C34H70O2,3.80977806378196,6453.243665648547
139884760,CCCCCCCCCCCCCOCCCCCCO,0.9843008,0,,300.527,5.866700000000009,29.46,2,1,21,0,C19H40O2,3.613935941663825,4110.890810875449
139884761,CCCCCCCCCCCCCCCCCOCCCCCCOCCCCCCCCCCCCCCCCC,0.9809979,0,,595.0940000000003,14.322799999999967,18.46,2,0,42,0,C40H82O2,3.80977806378196,6453.243665648547
139884764,CCCCCCCCCCCCOCCCCCCCOCCCCCCCCCCCC,0.9880434,0,,468.8510000000005,10.811899999999993,18.46,2,0,33,0,C31H64O2,3.80977806378196,6453.243665648547
139884765,CCCCCCCCCCCCCOCCCCOCCCCCCCCCCCCC,0.9870282,0,,454.8240000000005,10.421799999999994,18.46,2,0,32,0,C30H62O2,3.80977806378196,6453.243665648547
139884766,CCCCCCCCCCCCCCCOCCCCCCOCCCCCCCCCCCCCCC,0.9841363,0,,538.9860000000006,12.762399999999982,18.46,2,0,38,0,C36H74O2,3.80977806378196,6453.243665648547
139884770,CCCCCCCCCCOCCCCCCCOCCCCCCCCCC,0.98441964,0,,412.7430000000003,9.251500000000002,18.46,2,0,29,0,C27H56O2,3.80977806378196,6453.243665648547
139884771,CCCCCCOCCCCCCCCOCCCCCC,0.9812522,0,,314.5540000000001,6.520800000000008,18.46,2,0,22,0,C20H42O2,3.80977806378196,6453.243665648547
139884772,CCCCCCCCCOCCCCCCCCOCCCCCCCCC,0.9882204,0,,398.7160000000003,8.861400000000001,18.46,2,0,28,0,C26H54O2,3.80977806378196,6453.243665648547
139884774,CCCCCCCCCCCOCCCCCOCCCCCCCCCCC,0.99000174,0,,412.7430000000004,9.251500000000002,18.46,2,0,29,0,C27H56O2,3.80977806378196,6453.243665648547
139884777,CCCCCCCCCCCCCCCCOCCCCCCOCCCC,0.99467963,0,,398.7160000000003,8.861400000000001,18.46,2,0,28,0,C26H54O2,3.80977806378196,6453.243665648547
139884778,CCCCCCCCCCCCCCCCOCCCCOCCCC,1.0049593,0,,370.66200000000015,8.08120000000001,18.46,2,0,26,0,C24H50O2,3.80977806378196,6453.243665648547
139884779,CCCCCCCCCCCOCCCCCCOCCCCCCCCCCC,0.98634386,0,,426.7700000000004,9.6416,18.46,2,0,30,0,C28H58O2,3.80977806378196,6453.243665648547
139884780,CCCCCCCCCCCCCCOCCCCCOCCCCCCCCCCCCCC,0.98355764,0,,496.9050000000006,11.592099999999984,18.46,2,0,35,0,C33H68O2,3.80977806378196,6453.243665648547
139884781,CCCCCCCCCCCCCOCCCCCCCO,0.9850094,0,,314.5540000000001,6.256800000000008,29.46,2,1,22,0,C20H42O2,3.613935941663825,4110.890810875449
139884784,CCCCCCCCCCOCCCCCCCCOCCCCCCCCCC,0.9904766,0,,426.7700000000004,9.6416,18.46,2,0,30,0,C28H58O2,3.80977806378196,6453.243665648547
139893735,CCCCCCCCCCCCCCCCCC(=O)OCOC(=O)CCCCCCCCCCCCCCC,0.98744,0,,552.9250000000004,11.773099999999983,52.6,4,0,39,0,C35H68O4,3.9329567068510825,8569.52414677374
139895775,CC(C)COCC(C)(C)C(=O)C(C)C,0.9843727,0,Conformer3D_COMPOUND_CID_139895775.sdf,200.322,2.910300000000001,26.3,2,0,14,0,C12H24O2,3.6563738040625458,4532.875637525067
139899741,CCCCOCCC1=C(C=CC(=C1OC)OC)OC2=C(C(=C(C=C2)OC)OC)CCOCCCC,0.99325603,0,,490.6370000000005,6.231700000000008,64.61000000000001,7,0,35,2,C28H42O7,3.640450114893624,4369.684839330202
139899742,CCCCOCCOCCC1=C(C=CC(=C1OC)OC)OC2=C(C(=C(C=C2)OC)OC)CCOCCOCCCC,0.99226236,0,,578.7430000000003,6.264900000000008,83.07000000000002,9,0,41,2,C32H50O9,3.640450114893624,4369.684839330202
139905481,CCCCCCCCCCCOC=CC1(CC(=CC=C1)OCC)CCCCCCCCCC,0.9812486,0,,460.78700000000055,10.444999999999991,18.46,2,0,33,1,C31H56O2,3.646183827772116,4427.757504189388
139905577,CCCCCCCCCCCOC=CC1(CC=C(C=C1)OCC)CCCCCC,0.98388445,0,,404.6790000000003,8.884600000000002,18.46,2,0,29,1,C27H48O2,3.646183827772116,4427.757504189388
139918676,CCCCCCCCO[Si](CCCOCC1CO1)(OCCCCCCCC)OCCCCCCCC,0.98968446,0,,530.9070000000006,8.862100000000005,49.45,5,0,36,1,C30H62O5Si,3.7205144100140153,5254.294487188995
139922848,CCCCCC1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)OC)OCOC,0.983906,0,Conformer3D_COMPOUND_CID_139922848.sdf,342.4350000000001,4.641600000000004,44.76000000000001,4,0,25,2,C21H26O4,3.717833166709109,5221.955501669427
